"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 16:46:27 GMT 2024","Thu Feb 22 16:46:30 GMT 2024","3360","","tests.ui.TabsTest","","tests.ui.TabsTest","testTabs","Тест вкладок Тест вкладок","Тест количества вкладок после совершения действий на странице, тест работоспособности ссылки открывающей вкладку"
"skipped","Thu Feb 22 16:51:05 GMT 2024","Thu Feb 22 16:51:38 GMT 2024","33270","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 8 of 10)",""
"broken","Thu Feb 22 16:52:11 GMT 2024","Thu Feb 22 16:52:45 GMT 2024","33517","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 10 of 10)",""
"skipped","Thu Feb 22 16:54:58 GMT 2024","Thu Feb 22 16:55:31 GMT 2024","33283","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
"passed","Thu Feb 22 16:46:33 GMT 2024","Thu Feb 22 16:46:38 GMT 2024","4232","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"skipped","Thu Feb 22 16:45:57 GMT 2024","Thu Feb 22 16:46:06 GMT 2024","8891","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 2 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 16:50:31 GMT 2024","Thu Feb 22 16:51:05 GMT 2024","33324","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 7 of 10)",""
"failed","Thu Feb 22 17:00:49 GMT 2024","Thu Feb 22 17:01:21 GMT 2024","32581","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Thu Feb 22 16:58:51 GMT 2024","Thu Feb 22 16:58:55 GMT 2024","4182","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"skipped","Thu Feb 22 16:56:04 GMT 2024","Thu Feb 22 16:56:38 GMT 2024","33303","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"skipped","Thu Feb 22 16:45:48 GMT 2024","Thu Feb 22 16:45:57 GMT 2024","9394","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 1 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"failed","Thu Feb 22 16:46:06 GMT 2024","Thu Feb 22 16:46:15 GMT 2024","8942","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 16:49:25 GMT 2024","Thu Feb 22 16:49:58 GMT 2024","33255","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"skipped","Thu Feb 22 16:59:11 GMT 2024","Thu Feb 22 16:59:44 GMT 2024","33099","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Thu Feb 22 16:52:45 GMT 2024","Thu Feb 22 16:53:18 GMT 2024","33258","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password",""
"skipped","Thu Feb 22 17:00:16 GMT 2024","Thu Feb 22 17:00:49 GMT 2024","32518","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 2 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Thu Feb 22 17:01:21 GMT 2024","Thu Feb 22 17:01:25 GMT 2024","3998","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","practiceSiteAuthorizationTest","Проверка авторизации на сайте Practice Site 2 Проверка авторизации на сайте Practice Site 2","Тест проверяет авторизацию на сайте Practice Site 2. Появляется ли текст о успешной авторизации после ввода учетных данных."
"broken","Thu Feb 22 16:57:44 GMT 2024","Thu Feb 22 16:58:18 GMT 2024","33238","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 9 of 10)",""
"skipped","Thu Feb 22 16:53:18 GMT 2024","Thu Feb 22 16:53:51 GMT 2024","33199","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"skipped","Thu Feb 22 16:59:44 GMT 2024","Thu Feb 22 17:00:16 GMT 2024","32653","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 1 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Thu Feb 22 16:57:11 GMT 2024","Thu Feb 22 16:57:44 GMT 2024","33299","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 8 of 10)",""
"passed","Thu Feb 22 16:45:25 GMT 2024","Thu Feb 22 16:45:28 GMT 2024","3245","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"broken","Thu Feb 22 16:58:18 GMT 2024","Thu Feb 22 16:58:51 GMT 2024","33298","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 10 of 10)",""
"passed","Thu Feb 22 16:46:22 GMT 2024","Thu Feb 22 16:46:25 GMT 2024","3143","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"passed","Thu Feb 22 16:58:55 GMT 2024","Thu Feb 22 16:59:04 GMT 2024","8856","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"skipped","Thu Feb 22 16:45:39 GMT 2024","Thu Feb 22 16:45:48 GMT 2024","8634","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 16:48:18 GMT 2024","Thu Feb 22 16:48:52 GMT 2024","33773","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"skipped","Thu Feb 22 16:48:52 GMT 2024","Thu Feb 22 16:49:25 GMT 2024","33335","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 4 of 10)",""
"broken","Thu Feb 22 16:51:38 GMT 2024","Thu Feb 22 16:52:11 GMT 2024","33273","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 9 of 10)",""
"skipped","Thu Feb 22 16:56:38 GMT 2024","Thu Feb 22 16:57:11 GMT 2024","33234","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 7 of 10)",""
"skipped","Thu Feb 22 16:46:38 GMT 2024","Thu Feb 22 16:47:11 GMT 2024","33400","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"skipped","Thu Feb 22 16:47:11 GMT 2024","Thu Feb 22 16:47:44 GMT 2024","33266","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 1 of 10)",""
"skipped","Thu Feb 22 16:49:58 GMT 2024","Thu Feb 22 16:50:31 GMT 2024","33274","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 6 of 10)",""
"passed","Thu Feb 22 16:45:28 GMT 2024","Thu Feb 22 16:45:31 GMT 2024","3249","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"passed","Thu Feb 22 16:46:25 GMT 2024","Thu Feb 22 16:46:27 GMT 2024","1958","","tests.ui.HttpWatchAuthTest","","tests.ui.HttpWatchAuthTest","testBasicAuth","Тест авторизации Тест авторизации","Тестирование авторизации, наличия картинки при ее успехе"
