"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 14 08:50:34 GMT 2024","Wed Feb 14 08:51:06 GMT 2024","32020","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"failed","Wed Feb 14 08:52:11 GMT 2024","Wed Feb 14 08:52:43 GMT 2024","32344","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"broken","Wed Feb 14 08:43:15 GMT 2024","Wed Feb 14 08:43:48 GMT 2024","32590","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 9 of 10)",""
"passed","Wed Feb 14 08:38:16 GMT 2024","Wed Feb 14 08:38:18 GMT 2024","2620","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"passed","Wed Feb 14 08:38:18 GMT 2024","Wed Feb 14 08:38:22 GMT 2024","3241","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Wed Feb 14 08:50:19 GMT 2024","Wed Feb 14 08:50:22 GMT 2024","3185","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"broken","Wed Feb 14 08:43:48 GMT 2024","Wed Feb 14 08:44:21 GMT 2024","32577","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 10 of 10)",""
"passed","Wed Feb 14 08:50:30 GMT 2024","Wed Feb 14 08:50:34 GMT 2024","4083","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"passed","Wed Feb 14 08:38:10 GMT 2024","Wed Feb 14 08:38:13 GMT 2024","2297","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"skipped","Wed Feb 14 08:47:36 GMT 2024","Wed Feb 14 08:48:08 GMT 2024","32466","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"skipped","Wed Feb 14 08:40:00 GMT 2024","Wed Feb 14 08:40:32 GMT 2024","32609","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"skipped","Wed Feb 14 08:47:03 GMT 2024","Wed Feb 14 08:47:36 GMT 2024","32582","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 5 of 10)",""
"passed","Wed Feb 14 08:38:13 GMT 2024","Wed Feb 14 08:38:13 GMT 2024","813","","tests.ui.HttpWatchAuthTest","","tests.ui.HttpWatchAuthTest","testBasicAuth","Тест авторизации Тест авторизации","Тестирование авторизации, наличия картинки при ее успехе"
"passed","Wed Feb 14 08:37:26 GMT 2024","Wed Feb 14 08:37:28 GMT 2024","2332","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"skipped","Wed Feb 14 08:41:05 GMT 2024","Wed Feb 14 08:41:38 GMT 2024","32968","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"skipped","Wed Feb 14 08:38:22 GMT 2024","Wed Feb 14 08:38:54 GMT 2024","32621","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"skipped","Wed Feb 14 08:45:26 GMT 2024","Wed Feb 14 08:45:58 GMT 2024","32540","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 2 of 10)",""
"skipped","Wed Feb 14 08:48:41 GMT 2024","Wed Feb 14 08:49:14 GMT 2024","32680","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 8 of 10)",""
"skipped","Wed Feb 14 08:38:54 GMT 2024","Wed Feb 14 08:39:27 GMT 2024","32621","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 1 of 10)",""
"passed","Wed Feb 14 08:37:20 GMT 2024","Wed Feb 14 08:37:24 GMT 2024","3532","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"skipped","Wed Feb 14 08:46:31 GMT 2024","Wed Feb 14 08:47:03 GMT 2024","32505","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
