"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 14 21:09:38 GMT 2024","Wed Feb 14 21:10:11 GMT 2024","32694","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"skipped","Wed Feb 14 21:10:44 GMT 2024","Wed Feb 14 21:11:16 GMT 2024","32669","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"skipped","Wed Feb 14 21:20:15 GMT 2024","Wed Feb 14 21:20:48 GMT 2024","33013","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Wed Feb 14 21:07:43 GMT 2024","Wed Feb 14 21:07:46 GMT 2024","2739","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperCoursesTest","Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера. Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера.","Тест проверяет отображение слайдера с курсами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Wed Feb 14 21:15:38 GMT 2024","Wed Feb 14 21:16:10 GMT 2024","32707","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 3 of 10)",""
"passed","Wed Feb 14 21:07:48 GMT 2024","Wed Feb 14 21:07:51 GMT 2024","2444","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"failed","Wed Feb 14 21:07:35 GMT 2024","Wed Feb 14 21:07:43 GMT 2024","8059","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Wed Feb 14 21:06:57 GMT 2024","Wed Feb 14 21:07:01 GMT 2024","4061","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"skipped","Wed Feb 14 21:07:18 GMT 2024","Wed Feb 14 21:07:27 GMT 2024","9181","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 1 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Wed Feb 14 21:07:05 GMT 2024","Wed Feb 14 21:07:10 GMT 2024","4241","","tests.ui.WorkTest","","tests.ui.WorkTest","wayPracticeSiteEntranceTest","Проверка перехода на страницу PracticeSite 1 Проверка перехода на страницу PracticeSite 1","Тест проверяет переходит ли на страницу PractiseSite1 если клинуть по соответствующей ссылке в выпадающем списке в хэдере."
"broken","Wed Feb 14 21:13:27 GMT 2024","Wed Feb 14 21:14:00 GMT 2024","32627","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 10 of 10)",""
"skipped","Wed Feb 14 21:08:00 GMT 2024","Wed Feb 14 21:08:33 GMT 2024","32629","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"skipped","Wed Feb 14 21:16:10 GMT 2024","Wed Feb 14 21:16:43 GMT 2024","32646","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
"skipped","Wed Feb 14 21:09:06 GMT 2024","Wed Feb 14 21:09:38 GMT 2024","32746","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 2 of 10)",""
"skipped","Wed Feb 14 21:17:48 GMT 2024","Wed Feb 14 21:18:21 GMT 2024","32670","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 7 of 10)",""
"skipped","Wed Feb 14 21:17:16 GMT 2024","Wed Feb 14 21:17:48 GMT 2024","32558","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"skipped","Wed Feb 14 21:14:32 GMT 2024","Wed Feb 14 21:15:05 GMT 2024","32611","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"skipped","Wed Feb 14 21:11:16 GMT 2024","Wed Feb 14 21:11:49 GMT 2024","32732","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 6 of 10)",""
"skipped","Wed Feb 14 21:08:33 GMT 2024","Wed Feb 14 21:09:06 GMT 2024","32764","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 1 of 10)",""
"skipped","Wed Feb 14 21:07:10 GMT 2024","Wed Feb 14 21:07:18 GMT 2024","8110","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Wed Feb 14 21:07:54 GMT 2024","Wed Feb 14 21:07:57 GMT 2024","2742","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"skipped","Wed Feb 14 21:20:48 GMT 2024","Wed Feb 14 21:21:21 GMT 2024","32221","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 1 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Wed Feb 14 21:07:01 GMT 2024","Wed Feb 14 21:07:03 GMT 2024","1975","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"broken","Wed Feb 14 21:18:53 GMT 2024","Wed Feb 14 21:19:26 GMT 2024","32554","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 9 of 10)",""
"passed","Wed Feb 14 21:07:57 GMT 2024","Wed Feb 14 21:08:00 GMT 2024","3352","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Wed Feb 14 21:07:52 GMT 2024","Wed Feb 14 21:07:54 GMT 2024","2431","","tests.ui.TabsTest","","tests.ui.TabsTest","testTabs","Тест вкладок Тест вкладок","Тест количества вкладок после совершения действий на странице, тест работоспособности ссылки открывающей вкладку"
"skipped","Wed Feb 14 21:14:00 GMT 2024","Wed Feb 14 21:14:32 GMT 2024","32613","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password",""
"passed","Wed Feb 14 21:20:02 GMT 2024","Wed Feb 14 21:20:11 GMT 2024","8947","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"passed","Wed Feb 14 21:20:11 GMT 2024","Wed Feb 14 21:20:15 GMT 2024","4526","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"passed","Wed Feb 14 21:19:59 GMT 2024","Wed Feb 14 21:20:02 GMT 2024","3331","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"skipped","Wed Feb 14 21:12:22 GMT 2024","Wed Feb 14 21:12:54 GMT 2024","32707","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 8 of 10)",""
