"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 14 22:39:31 GMT 2024","Wed Feb 14 22:40:03 GMT 2024","32359","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 2 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Wed Feb 14 22:35:53 GMT 2024","Wed Feb 14 22:36:26 GMT 2024","32721","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 7 of 10)",""
"skipped","Wed Feb 14 22:32:04 GMT 2024","Wed Feb 14 22:32:36 GMT 2024","32805","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password",""
"passed","Wed Feb 14 22:25:43 GMT 2024","Wed Feb 14 22:25:46 GMT 2024","3007","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperCoursesTest","Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера. Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера.","Тест проверяет отображение слайдера с курсами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Wed Feb 14 22:25:49 GMT 2024","Wed Feb 14 22:25:52 GMT 2024","2674","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"skipped","Wed Feb 14 22:38:59 GMT 2024","Wed Feb 14 22:39:31 GMT 2024","32343","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 1 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Wed Feb 14 22:36:26 GMT 2024","Wed Feb 14 22:36:59 GMT 2024","32791","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 8 of 10)",""
"skipped","Wed Feb 14 22:34:15 GMT 2024","Wed Feb 14 22:34:48 GMT 2024","32719","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
"skipped","Wed Feb 14 22:27:41 GMT 2024","Wed Feb 14 22:28:14 GMT 2024","32854","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"skipped","Wed Feb 14 22:26:03 GMT 2024","Wed Feb 14 22:26:35 GMT 2024","32870","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"skipped","Wed Feb 14 22:25:09 GMT 2024","Wed Feb 14 22:25:18 GMT 2024","8866","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Wed Feb 14 22:35:20 GMT 2024","Wed Feb 14 22:35:53 GMT 2024","32710","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"passed","Wed Feb 14 22:25:46 GMT 2024","Wed Feb 14 22:25:49 GMT 2024","2640","","tests.ui.WorkTest","","tests.ui.WorkTest","horizontalMenuVisibilityTest","Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера. Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера.","Тест проверяет наличие Горизонтального меню. Прокручивает страницу вниз, чтобы увидеть следует ли слайдер за пользователем."
"broken","Wed Feb 14 22:37:31 GMT 2024","Wed Feb 14 22:38:04 GMT 2024","32814","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 10 of 10)",""
"broken","Wed Feb 14 22:36:59 GMT 2024","Wed Feb 14 22:37:31 GMT 2024","32766","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 9 of 10)",""
"skipped","Wed Feb 14 22:32:36 GMT 2024","Wed Feb 14 22:33:09 GMT 2024","32788","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"skipped","Wed Feb 14 22:25:18 GMT 2024","Wed Feb 14 22:25:26 GMT 2024","8272","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 1 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Wed Feb 14 22:25:59 GMT 2024","Wed Feb 14 22:26:03 GMT 2024","3514","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"skipped","Wed Feb 14 22:29:20 GMT 2024","Wed Feb 14 22:29:52 GMT 2024","32816","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 6 of 10)",""
"passed","Wed Feb 14 22:25:03 GMT 2024","Wed Feb 14 22:25:05 GMT 2024","2081","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"broken","Wed Feb 14 22:30:58 GMT 2024","Wed Feb 14 22:31:31 GMT 2024","32801","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 9 of 10)",""
"passed","Wed Feb 14 22:38:04 GMT 2024","Wed Feb 14 22:38:08 GMT 2024","3406","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Wed Feb 14 22:38:20 GMT 2024","Wed Feb 14 22:38:25 GMT 2024","5840","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"passed","Wed Feb 14 22:38:08 GMT 2024","Wed Feb 14 22:38:20 GMT 2024","11794","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"skipped","Wed Feb 14 22:33:09 GMT 2024","Wed Feb 14 22:33:42 GMT 2024","32712","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 2 of 10)",""
"passed","Wed Feb 14 22:25:56 GMT 2024","Wed Feb 14 22:25:59 GMT 2024","3077","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"failed","Wed Feb 14 22:25:35 GMT 2024","Wed Feb 14 22:25:43 GMT 2024","8186","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
