"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Feb 17 01:08:12 GMT 2024","Sat Feb 17 01:08:44 GMT 2024","32512","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"skipped","Sat Feb 17 01:00:53 GMT 2024","Sat Feb 17 01:01:01 GMT 2024","7899","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Sat Feb 17 01:01:38 GMT 2024","Sat Feb 17 01:01:41 GMT 2024","3281","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Sat Feb 17 01:01:30 GMT 2024","Sat Feb 17 01:01:33 GMT 2024","2284","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"passed","Sat Feb 17 01:00:44 GMT 2024","Sat Feb 17 01:00:47 GMT 2024","2722","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"skipped","Sat Feb 17 01:09:49 GMT 2024","Sat Feb 17 01:10:22 GMT 2024","32443","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
"passed","Sat Feb 17 01:13:40 GMT 2024","Sat Feb 17 01:13:48 GMT 2024","8394","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"skipped","Sat Feb 17 01:03:19 GMT 2024","Sat Feb 17 01:03:52 GMT 2024","32541","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"broken","Sat Feb 17 01:07:07 GMT 2024","Sat Feb 17 01:07:39 GMT 2024","32458","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 10 of 10)",""
"skipped","Sat Feb 17 01:09:17 GMT 2024","Sat Feb 17 01:09:49 GMT 2024","32449","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 3 of 10)",""
"failed","Sat Feb 17 01:15:28 GMT 2024","Sat Feb 17 01:16:00 GMT 2024","32086","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Sat Feb 17 01:01:01 GMT 2024","Sat Feb 17 01:01:09 GMT 2024","8151","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 1 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Sat Feb 17 01:02:47 GMT 2024","Sat Feb 17 01:03:19 GMT 2024","32518","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 2 of 10)",""
"skipped","Sat Feb 17 01:05:29 GMT 2024","Sat Feb 17 01:06:02 GMT 2024","32553","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 7 of 10)",""
"passed","Sat Feb 17 01:00:38 GMT 2024","Sat Feb 17 01:00:44 GMT 2024","5902","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"passed","Sat Feb 17 01:00:47 GMT 2024","Sat Feb 17 01:00:49 GMT 2024","1794","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"skipped","Sat Feb 17 01:04:24 GMT 2024","Sat Feb 17 01:04:57 GMT 2024","32522","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"passed","Sat Feb 17 01:01:34 GMT 2024","Sat Feb 17 01:01:36 GMT 2024","2220","","tests.ui.TabsTest","","tests.ui.TabsTest","testTabs","Тест вкладок Тест вкладок","Тест количества вкладок после совершения действий на странице, тест работоспособности ссылки открывающей вкладку"
"passed","Sat Feb 17 01:01:36 GMT 2024","Sat Feb 17 01:01:38 GMT 2024","2442","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"skipped","Sat Feb 17 01:01:41 GMT 2024","Sat Feb 17 01:02:14 GMT 2024","32591","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"skipped","Sat Feb 17 01:08:44 GMT 2024","Sat Feb 17 01:09:17 GMT 2024","32530","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 2 of 10)",""
"passed","Sat Feb 17 01:13:37 GMT 2024","Sat Feb 17 01:13:40 GMT 2024","3242","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"skipped","Sat Feb 17 01:04:57 GMT 2024","Sat Feb 17 01:05:29 GMT 2024","32584","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 6 of 10)",""
"skipped","Sat Feb 17 01:13:52 GMT 2024","Sat Feb 17 01:14:24 GMT 2024","31868","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Sat Feb 17 01:13:48 GMT 2024","Sat Feb 17 01:13:52 GMT 2024","3892","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"skipped","Sat Feb 17 01:14:56 GMT 2024","Sat Feb 17 01:15:28 GMT 2024","31954","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 2 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"failed","Sat Feb 17 01:01:17 GMT 2024","Sat Feb 17 01:01:25 GMT 2024","8161","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
