"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 14 22:32:42 GMT 2024","Wed Feb 14 22:32:45 GMT 2024","3287","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Wed Feb 14 22:20:37 GMT 2024","Wed Feb 14 22:20:40 GMT 2024","2642","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"passed","Wed Feb 14 22:32:45 GMT 2024","Wed Feb 14 22:32:53 GMT 2024","8117","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"passed","Wed Feb 14 22:19:41 GMT 2024","Wed Feb 14 22:19:46 GMT 2024","5754","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"passed","Wed Feb 14 22:20:26 GMT 2024","Wed Feb 14 22:20:29 GMT 2024","2796","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperCoursesTest","Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера. Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера.","Тест проверяет отображение слайдера с курсами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Wed Feb 14 22:20:10 GMT 2024","Wed Feb 14 22:20:18 GMT 2024","8076","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 2 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Wed Feb 14 22:19:46 GMT 2024","Wed Feb 14 22:19:48 GMT 2024","1983","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"passed","Wed Feb 14 22:19:50 GMT 2024","Wed Feb 14 22:19:54 GMT 2024","3802","","tests.ui.WorkTest","","tests.ui.WorkTest","wayPracticeSiteEntranceTest","Проверка перехода на страницу PracticeSite 1 Проверка перехода на страницу PracticeSite 1","Тест проверяет переходит ли на страницу PractiseSite1 если клинуть по соответствующей ссылке в выпадающем списке в хэдере."
"passed","Wed Feb 14 22:20:29 GMT 2024","Wed Feb 14 22:20:32 GMT 2024","2371","","tests.ui.WorkTest","","tests.ui.WorkTest","horizontalMenuVisibilityTest","Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера. Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера.","Тест проверяет наличие Горизонтального меню. Прокручивает страницу вниз, чтобы увидеть следует ли слайдер за пользователем."
"broken","Wed Feb 14 22:26:10 GMT 2024","Wed Feb 14 22:26:43 GMT 2024","32599","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 10 of 10)",""
"skipped","Wed Feb 14 22:19:54 GMT 2024","Wed Feb 14 22:20:02 GMT 2024","8114","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"failed","Wed Feb 14 22:20:18 GMT 2024","Wed Feb 14 22:20:26 GMT 2024","8077","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Wed Feb 14 22:28:53 GMT 2024","Wed Feb 14 22:29:26 GMT 2024","32602","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
"skipped","Wed Feb 14 22:21:49 GMT 2024","Wed Feb 14 22:22:21 GMT 2024","32671","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 2 of 10)",""
"skipped","Wed Feb 14 22:30:31 GMT 2024","Wed Feb 14 22:31:04 GMT 2024","32648","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 7 of 10)",""
"broken","Wed Feb 14 22:31:36 GMT 2024","Wed Feb 14 22:32:09 GMT 2024","32621","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 9 of 10)",""
"failed","Wed Feb 14 22:34:35 GMT 2024","Wed Feb 14 22:35:07 GMT 2024","31886","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Wed Feb 14 22:22:54 GMT 2024","Wed Feb 14 22:23:27 GMT 2024","32786","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 4 of 10)",""
"passed","Wed Feb 14 22:32:53 GMT 2024","Wed Feb 14 22:32:58 GMT 2024","4576","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"skipped","Wed Feb 14 22:21:16 GMT 2024","Wed Feb 14 22:21:49 GMT 2024","32727","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 1 of 10)",""
"passed","Wed Feb 14 22:20:32 GMT 2024","Wed Feb 14 22:20:34 GMT 2024","2491","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"skipped","Wed Feb 14 22:29:26 GMT 2024","Wed Feb 14 22:29:58 GMT 2024","32640","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 5 of 10)",""
"skipped","Wed Feb 14 22:27:15 GMT 2024","Wed Feb 14 22:27:48 GMT 2024","32605","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"skipped","Wed Feb 14 22:28:21 GMT 2024","Wed Feb 14 22:28:53 GMT 2024","32541","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 3 of 10)",""
"skipped","Wed Feb 14 22:25:05 GMT 2024","Wed Feb 14 22:25:38 GMT 2024","32650","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 8 of 10)",""
"skipped","Wed Feb 14 22:29:58 GMT 2024","Wed Feb 14 22:30:31 GMT 2024","32718","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"passed","Wed Feb 14 22:20:35 GMT 2024","Wed Feb 14 22:20:37 GMT 2024","2429","","tests.ui.TabsTest","","tests.ui.TabsTest","testTabs","Тест вкладок Тест вкладок","Тест количества вкладок после совершения действий на странице, тест работоспособности ссылки открывающей вкладку"
