"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Feb 16 01:13:39 GMT 2024","Fri Feb 16 01:14:11 GMT 2024","32822","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 7 of 10)",""
"skipped","Fri Feb 16 01:05:26 GMT 2024","Fri Feb 16 01:05:58 GMT 2024","32849","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"skipped","Fri Feb 16 01:03:10 GMT 2024","Fri Feb 16 01:03:18 GMT 2024","8309","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 2 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Fri Feb 16 01:12:00 GMT 2024","Fri Feb 16 01:12:33 GMT 2024","32761","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 4 of 10)",""
"broken","Fri Feb 16 01:14:44 GMT 2024","Fri Feb 16 01:15:17 GMT 2024","32819","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 9 of 10)",""
"passed","Fri Feb 16 01:03:27 GMT 2024","Fri Feb 16 01:03:30 GMT 2024","3267","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperCoursesTest","Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера. Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера.","Тест проверяет отображение слайдера с курсами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"broken","Fri Feb 16 01:08:43 GMT 2024","Fri Feb 16 01:09:16 GMT 2024","32825","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 9 of 10)",""
"skipped","Fri Feb 16 01:10:22 GMT 2024","Fri Feb 16 01:10:55 GMT 2024","32888","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"passed","Fri Feb 16 01:18:22 GMT 2024","Fri Feb 16 01:18:25 GMT 2024","3627","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","practiceSiteAuthorizationTest","Проверка авторизации на сайте Practice Site 2 Проверка авторизации на сайте Practice Site 2","Тест проверяет авторизацию на сайте Practice Site 2. Появляется ли текст о успешной авторизации после ввода учетных данных."
"skipped","Fri Feb 16 01:07:37 GMT 2024","Fri Feb 16 01:08:10 GMT 2024","32931","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 7 of 10)",""
"skipped","Fri Feb 16 01:06:31 GMT 2024","Fri Feb 16 01:07:04 GMT 2024","32935","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"skipped","Fri Feb 16 01:13:06 GMT 2024","Fri Feb 16 01:13:39 GMT 2024","32851","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"skipped","Fri Feb 16 01:03:01 GMT 2024","Fri Feb 16 01:03:10 GMT 2024","8915","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 1 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"passed","Fri Feb 16 01:02:35 GMT 2024","Fri Feb 16 01:02:40 GMT 2024","4946","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"skipped","Fri Feb 16 01:08:10 GMT 2024","Fri Feb 16 01:08:43 GMT 2024","32979","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 8 of 10)",""
"skipped","Fri Feb 16 01:10:55 GMT 2024","Fri Feb 16 01:11:27 GMT 2024","32822","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 2 of 10)",""
"skipped","Fri Feb 16 01:02:52 GMT 2024","Fri Feb 16 01:03:01 GMT 2024","8857","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Fri Feb 16 01:14:11 GMT 2024","Fri Feb 16 01:14:44 GMT 2024","32741","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 8 of 10)",""
"skipped","Fri Feb 16 01:04:53 GMT 2024","Fri Feb 16 01:05:26 GMT 2024","32882","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 2 of 10)",""
"skipped","Fri Feb 16 01:04:20 GMT 2024","Fri Feb 16 01:04:53 GMT 2024","32860","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 1 of 10)",""
"failed","Fri Feb 16 01:17:49 GMT 2024","Fri Feb 16 01:18:22 GMT 2024","32707","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Fri Feb 16 01:02:44 GMT 2024","Fri Feb 16 01:02:47 GMT 2024","2861","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"skipped","Fri Feb 16 01:12:33 GMT 2024","Fri Feb 16 01:13:06 GMT 2024","32697","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 5 of 10)",""
"passed","Fri Feb 16 01:03:36 GMT 2024","Fri Feb 16 01:03:37 GMT 2024","1692","","tests.ui.HttpWatchAuthTest","","tests.ui.HttpWatchAuthTest","testBasicAuth","Тест авторизации Тест авторизации","Тестирование авторизации, наличия картинки при ее успехе"
"skipped","Fri Feb 16 01:05:58 GMT 2024","Fri Feb 16 01:06:31 GMT 2024","32917","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 4 of 10)",""
"passed","Fri Feb 16 01:03:43 GMT 2024","Fri Feb 16 01:03:47 GMT 2024","3656","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Fri Feb 16 01:16:05 GMT 2024","Fri Feb 16 01:16:11 GMT 2024","5496","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"failed","Fri Feb 16 01:03:18 GMT 2024","Fri Feb 16 01:03:27 GMT 2024","8810","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Fri Feb 16 01:07:04 GMT 2024","Fri Feb 16 01:07:37 GMT 2024","32924","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 6 of 10)",""
"passed","Fri Feb 16 01:15:50 GMT 2024","Fri Feb 16 01:15:54 GMT 2024","3635","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"skipped","Fri Feb 16 01:16:43 GMT 2024","Fri Feb 16 01:17:16 GMT 2024","32722","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 1 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Fri Feb 16 01:03:40 GMT 2024","Fri Feb 16 01:03:43 GMT 2024","3068","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"skipped","Fri Feb 16 01:17:16 GMT 2024","Fri Feb 16 01:17:49 GMT 2024","32892","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 2 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Fri Feb 16 01:11:27 GMT 2024","Fri Feb 16 01:12:00 GMT 2024","32787","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 3 of 10)",""
"skipped","Fri Feb 16 01:03:47 GMT 2024","Fri Feb 16 01:04:20 GMT 2024","32902","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
