"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 19:37:03 GMT 2024","Thu Feb 22 19:37:07 GMT 2024","3759","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperCoursesTest","Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера. Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера.","Тест проверяет отображение слайдера с курсами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 19:46:22 GMT 2024","Thu Feb 22 19:46:56 GMT 2024","33612","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 5 of 10)",""
"passed","Thu Feb 22 19:37:07 GMT 2024","Thu Feb 22 19:37:11 GMT 2024","3597","","tests.ui.WorkTest","","tests.ui.WorkTest","horizontalMenuVisibilityTest","Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера. Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера.","Тест проверяет наличие Горизонтального меню. Прокручивает страницу вниз, чтобы увидеть следует ли слайдер за пользователем."
"passed","Thu Feb 22 19:36:20 GMT 2024","Thu Feb 22 19:36:26 GMT 2024","5239","","tests.ui.WorkTest","","tests.ui.WorkTest","wayPracticeSiteEntranceTest","Проверка перехода на страницу PracticeSite 1 Проверка перехода на страницу PracticeSite 1","Тест проверяет переходит ли на страницу PractiseSite1 если клинуть по соответствующей ссылке в выпадающем списке в хэдере."
"passed","Thu Feb 22 19:49:44 GMT 2024","Thu Feb 22 19:49:48 GMT 2024","4131","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"broken","Thu Feb 22 19:42:28 GMT 2024","Thu Feb 22 19:43:02 GMT 2024","33377","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 9 of 10)",""
"broken","Thu Feb 22 19:43:02 GMT 2024","Thu Feb 22 19:43:35 GMT 2024","33467","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 10 of 10)",""
"skipped","Thu Feb 22 19:45:16 GMT 2024","Thu Feb 22 19:45:49 GMT 2024","33442","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 3 of 10)",""
"skipped","Thu Feb 22 19:44:42 GMT 2024","Thu Feb 22 19:45:16 GMT 2024","33442","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 2 of 10)",""
"failed","Thu Feb 22 19:51:43 GMT 2024","Thu Feb 22 19:52:15 GMT 2024","32601","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Thu Feb 22 19:38:01 GMT 2024","Thu Feb 22 19:38:34 GMT 2024","33448","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 1 of 10)",""
"passed","Thu Feb 22 19:36:17 GMT 2024","Thu Feb 22 19:36:20 GMT 2024","3266","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"skipped","Thu Feb 22 19:36:26 GMT 2024","Thu Feb 22 19:36:35 GMT 2024","9058","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 19:41:22 GMT 2024","Thu Feb 22 19:41:55 GMT 2024","33378","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 7 of 10)",""
"skipped","Thu Feb 22 19:43:35 GMT 2024","Thu Feb 22 19:44:09 GMT 2024","33406","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password",""
"skipped","Thu Feb 22 19:48:03 GMT 2024","Thu Feb 22 19:48:37 GMT 2024","33456","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 8 of 10)",""
"skipped","Thu Feb 22 19:46:56 GMT 2024","Thu Feb 22 19:47:30 GMT 2024","33637","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"passed","Thu Feb 22 19:37:20 GMT 2024","Thu Feb 22 19:37:23 GMT 2024","3623","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"passed","Thu Feb 22 19:49:57 GMT 2024","Thu Feb 22 19:50:05 GMT 2024","7194","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"skipped","Thu Feb 22 19:40:15 GMT 2024","Thu Feb 22 19:40:48 GMT 2024","33364","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"skipped","Thu Feb 22 19:44:09 GMT 2024","Thu Feb 22 19:44:42 GMT 2024","33443","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"passed","Thu Feb 22 19:36:13 GMT 2024","Thu Feb 22 19:36:17 GMT 2024","4304","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"skipped","Thu Feb 22 19:51:10 GMT 2024","Thu Feb 22 19:51:43 GMT 2024","32809","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 2 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Thu Feb 22 19:37:11 GMT 2024","Thu Feb 22 19:37:14 GMT 2024","3176","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
