"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Feb 22 18:48:00 GMT 2024","Thu Feb 22 18:48:34 GMT 2024","33412","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 5 of 10)",""
"broken","Thu Feb 22 18:50:47 GMT 2024","Thu Feb 22 18:51:21 GMT 2024","33378","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 10 of 10)",""
"skipped","Thu Feb 22 18:52:51 GMT 2024","Thu Feb 22 18:53:23 GMT 2024","32448","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 2 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"failed","Thu Feb 22 18:53:23 GMT 2024","Thu Feb 22 18:53:56 GMT 2024","32578","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 3 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"passed","Thu Feb 22 18:37:55 GMT 2024","Thu Feb 22 18:38:00 GMT 2024","4949","","tests.ui.WorkTest","","tests.ui.WorkTest","wayPracticeSiteEntranceTest","Проверка перехода на страницу PracticeSite 1 Проверка перехода на страницу PracticeSite 1","Тест проверяет переходит ли на страницу PractiseSite1 если клинуть по соответствующей ссылке в выпадающем списке в хэдере."
"skipped","Thu Feb 22 18:40:45 GMT 2024","Thu Feb 22 18:41:19 GMT 2024","33403","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 3 of 10)",""
"skipped","Thu Feb 22 18:46:20 GMT 2024","Thu Feb 22 18:46:53 GMT 2024","33430","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 2 of 10)",""
"passed","Thu Feb 22 18:39:00 GMT 2024","Thu Feb 22 18:39:05 GMT 2024","4471","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Thu Feb 22 18:38:45 GMT 2024","Thu Feb 22 18:38:48 GMT 2024","3168","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"passed","Thu Feb 22 18:37:52 GMT 2024","Thu Feb 22 18:37:55 GMT 2024","3040","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"failed","Thu Feb 22 18:38:28 GMT 2024","Thu Feb 22 18:38:37 GMT 2024","9222","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 3 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"broken","Thu Feb 22 18:44:06 GMT 2024","Thu Feb 22 18:44:40 GMT 2024","33398","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 9 of 10)",""
"skipped","Thu Feb 22 18:45:13 GMT 2024","Thu Feb 22 18:45:46 GMT 2024","33440","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password",""
"skipped","Thu Feb 22 18:49:41 GMT 2024","Thu Feb 22 18:50:14 GMT 2024","33364","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 8 of 10)",""
"skipped","Thu Feb 22 18:48:34 GMT 2024","Thu Feb 22 18:49:07 GMT 2024","33490","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 6 of 10)",""
"passed","Thu Feb 22 18:37:44 GMT 2024","Thu Feb 22 18:37:48 GMT 2024","4546","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
"passed","Thu Feb 22 18:51:35 GMT 2024","Thu Feb 22 18:51:45 GMT 2024","9469","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"skipped","Thu Feb 22 18:38:10 GMT 2024","Thu Feb 22 18:38:19 GMT 2024","9227","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 1 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 18:42:59 GMT 2024","Thu Feb 22 18:43:33 GMT 2024","33445","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 7 of 10)",""
"passed","Thu Feb 22 18:51:21 GMT 2024","Thu Feb 22 18:51:25 GMT 2024","4082","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"passed","Thu Feb 22 18:51:25 GMT 2024","Thu Feb 22 18:51:35 GMT 2024","10402","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"skipped","Thu Feb 22 18:38:19 GMT 2024","Thu Feb 22 18:38:28 GMT 2024","9425","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности. (Repetition 2 of 3)","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"skipped","Thu Feb 22 18:45:46 GMT 2024","Thu Feb 22 18:46:20 GMT 2024","33418","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 1 of 10)",""
"skipped","Thu Feb 22 18:52:18 GMT 2024","Thu Feb 22 18:52:51 GMT 2024","32723","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2 (Repetition 1 of 3)","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Thu Feb 22 18:41:19 GMT 2024","Thu Feb 22 18:41:52 GMT 2024","33704","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 4 of 10)",""
"passed","Thu Feb 22 18:38:48 GMT 2024","Thu Feb 22 18:38:50 GMT 2024","2284","","tests.ui.HttpWatchAuthTest","","tests.ui.HttpWatchAuthTest","testBasicAuth","Тест авторизации Тест авторизации","Тестирование авторизации, наличия картинки при ее успехе"
"skipped","Thu Feb 22 18:51:45 GMT 2024","Thu Feb 22 18:52:18 GMT 2024","33361","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"skipped","Thu Feb 22 18:41:52 GMT 2024","Thu Feb 22 18:42:26 GMT 2024","33493","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 5 of 10)",""
"passed","Thu Feb 22 18:37:48 GMT 2024","Thu Feb 22 18:37:52 GMT 2024","4008","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"skipped","Thu Feb 22 18:39:05 GMT 2024","Thu Feb 22 18:39:38 GMT 2024","33770","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"skipped","Thu Feb 22 18:49:07 GMT 2024","Thu Feb 22 18:49:41 GMT 2024","33455","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password (Repeat 7 of 10)",""
"skipped","Thu Feb 22 18:42:26 GMT 2024","Thu Feb 22 18:42:59 GMT 2024","33492","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 6 of 10)",""
"skipped","Thu Feb 22 18:40:12 GMT 2024","Thu Feb 22 18:40:45 GMT 2024","33437","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 2 of 10)",""
"skipped","Thu Feb 22 18:43:33 GMT 2024","Thu Feb 22 18:44:06 GMT 2024","33424","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123 (Repeat 8 of 10)",""
